Country,Airport,Flight identification,Flight Status,Aircraft Code,Aircraft Name,Aircraft Registration,Aircraft owner (Country),Airline Name,Airline Code,Departure Country,Departure Airport Name,Departure Airport Code,Scheduled Departure,Scheduled Arrival,Estimated Departure,Destination Country,Destination Airport Name,Destination Airport Code
India,Indore Devi Ahilyabai Holkar Airport,6E2208,Scheduled,A21N,,,India,IndiGo,IGO,India,Delhi Indira Gandhi International Airport,VIDP,2024-03-15 15:40:00,2024-03-15 17:05:00,,India,Jaipur Airport,VIJP
India,Indore Devi Ahilyabai Holkar Airport,6E225,Scheduled,A20N,,,India,IndiGo,IGO,India,Mumbai Chhatrapati Shivaji International Airport,VABB,2024-03-15 16:35:00,2024-03-15 17:50:00,,India,Chennai International Airport,VOMM
India,Indore Devi Ahilyabai Holkar Airport,6E7187,Scheduled,AT76,,,India,IndiGo,IGO,India,Ahmedabad International Airport,VAAH,2024-03-15 17:25:00,2024-03-15 18:25:00,,India,Mumbai Chhatrapati Shivaji International Airport,VABB
India,Indore Devi Ahilyabai Holkar Airport,6E747,Scheduled,A20N,,N670FE,India,IndiGo,IGO,India,Bengaluru Kempegowda International Airport,VOBL,2024-03-15 16:50:00,2024-03-15 18:40:00,,India,Delhi Indira Gandhi International Airport,VIDP
India,Indore Devi Ahilyabai Holkar Airport,6E284,Scheduled,A20N,,,India,IndiGo,IGO,India,Pune Airport,VAPO,2024-03-15 20:10:00,2024-03-15 21:25:00,,India,Pune Airport,VAPO
India,Itanagar Donyi Polo Airport,6E6749,Scheduled,A20N,,TC-RDS,India,IndiGo,IGO,India,Kolkata Subhas Chandra Bose International Airport,VECC,2024-03-15 07:00:00,2024-03-15 08:25:00,,India,Kolkata Subhas Chandra Bose International Airport,VECC
India,Jabalpur Airport,6E7316,Scheduled,AT76,Airbus A320-232,,India,IndiGo,IGO,India,Indore Devi Ahilyabai Holkar Airport,VAID,2024-03-15 01:40:00,2024-03-15 02:55:00,,India,Hyderabad Rajiv Gandhi International Airport,VOHS
India,Jabalpur Airport,6E2089,Scheduled,A320,Airbus A319-131,,India,IndiGo,IGO,India,Delhi Indira Gandhi International Airport,VIDP,2024-03-15 08:20:00,2024-03-15 09:40:00,,India,Delhi Indira Gandhi International Airport,VIDP
India,Jabalpur Airport,SG2741,Scheduled,DH8D,,,India,SpiceJet,SEJ,India,Delhi Indira Gandhi International Airport,VIDP,2024-03-15 09:30:00,2024-03-15 11:10:00,2024-03-15 09:15:00,India,Delhi Indira Gandhi International Airport,VIDP
India,Jaipur Airport,6E5052,Estimated 06:25,A21N,,N584JB,India,IndiGo,IGO,India,Mumbai Chhatrapati Shivaji International Airport,VABB,2024-03-14 23:35:00,2024-03-15 01:10:00,,India,Mumbai Chhatrapati Shivaji International Airport,VABB
India,Jaipur Airport,SG58,Scheduled,B738,,N970UY,India,SpiceJet,SEJ,United Arab Emirates,Dubai International Airport,OMDB,2024-03-14 23:40:00,2024-03-15 02:55:00,2024-03-14 23:40:00,India,Udaipur Maharana Pratap Airport,VAUD
India,Jaipur Airport,6E7699,Scheduled,AT76,,N37313,India,IndiGo,IGO,India,Indore Devi Ahilyabai Holkar Airport,VAID,2024-03-15 01:50:00,2024-03-15 03:15:00,,India,Kolkata Subhas Chandra Bose International Airport,VECC
India,Jaipur Airport,SG215,Scheduled,B738,,N830UA,India,SpiceJet,SEJ,India,Chennai International Airport,VOMM,2024-03-15 00:50:00,2024-03-15 03:20:00,2024-03-15 00:50:00,India,Ahmedabad International Airport,VAAH
India,Jaipur Airport,6E7403,Scheduled,AT76,,N960AN,India,IndiGo,IGO,India,Udaipur Maharana Pratap Airport,VAUD,2024-03-15 02:30:00,2024-03-15 03:25:00,,India,Delhi Indira Gandhi International Airport,VIDP
India,Jaipur Airport,6E5281,Scheduled,A20N,,N392FR,India,IndiGo,IGO,India,Mumbai Chhatrapati Shivaji International Airport,VABB,2024-03-15 03:20:00,2024-03-15 04:55:00,2024-03-15 03:10:00,India,Dehradun Jolly Grant Airport,VIDN
India,Jaipur Airport,6E7275,Scheduled,AT76,,N266JB,India,IndiGo,IGO,India,Dehradun Jolly Grant Airport,VIDN,2024-03-15 05:15:00,2024-03-15 06:30:00,,India,Chandigarh Airport,VICG
India,Jaipur Airport,6E7145,Scheduled,AT76,,,India,IndiGo,IGO,India,Ahmedabad International Airport,VAAH,2024-03-15 05:10:00,2024-03-15 06:40:00,2024-03-15 05:10:00,India,Kolkata Subhas Chandra Bose International Airport,VECC
India,Jaipur Airport,6E7149,Scheduled,AT76,,N33289,India,IndiGo,IGO,India,Bhopal Raja Bhoj Airport,VABP,2024-03-15 06:35:00,2024-03-15 07:55:00,,India,Mumbai Chhatrapati Shivaji International Airport,VABB
India,Jaipur Airport,6E913,Scheduled,A21N,Airbus A320-214,,India,IndiGo,IGO,India,Hyderabad Rajiv Gandhi International Airport,VOHS,2024-03-15 06:10:00,2024-03-15 08:00:00,2024-03-15 06:00:00,India,Chandigarh Airport,VICG
India,Jaipur Airport,6E715,Scheduled,A21N,,,India,IndiGo,IGO,India,Kolkata Subhas Chandra Bose International Airport,VECC,2024-03-15 05:40:00,2024-03-15 08:20:00,,India,Indore Devi Ahilyabai Holkar Airport,VAID
India,Jaipur Airport,6E7027,Scheduled,AT76,,N224NV,India,IndiGo,IGO,India,Pantnagar Airport,VIPT,2024-03-15 09:25:00,2024-03-15 11:10:00,,India,Agra Airport,VIAG
India,Jaipur Airport,6E2204,Scheduled,A20N,ATR 72-600,N321JS,India,IndiGo,IGO,India,Delhi Indira Gandhi International Airport,VIDP,2024-03-15 10:30:00,2024-03-15 11:20:00,2024-03-15 10:20:00,India,Chennai International Airport,VOMM
India,Jaipur Airport,6E241,Scheduled,A20N,Airbus A320-214,N801UA,India,IndiGo,IGO,India,Mumbai Chhatrapati Shivaji International Airport,VABB,2024-03-15 10:10:00,2024-03-15 11:50:00,2024-03-15 10:00:00,India,Pantnagar Airport,VIPT
India,Jaipur Airport,6E7677,Scheduled,AT76,,N76529,India,IndiGo,IGO,India,Indore Devi Ahilyabai Holkar Airport,VAID,2024-03-15 10:25:00,2024-03-15 11:55:00,,India,Surat Airport,VASU
India,Jaipur Airport,6E469,Scheduled,A20N,,N7848A,India,IndiGo,IGO,India,Bengaluru Kempegowda International Airport,VOBL,2024-03-15 09:50:00,2024-03-15 12:25:00,2024-03-15 09:40:00,India,Hyderabad Rajiv Gandhi International Airport,VOHS
India,Jaipur Airport,6E7749,Scheduled,AT76,Airbus A320-214,N820DX,India,IndiGo,IGO,India,Udaipur Maharana Pratap Airport,VAUD,2024-03-15 12:50:00,2024-03-15 13:50:00,,India,Dehradun Jolly Grant Airport,VIDN
India,Jaipur Airport,6E7131,Scheduled,AT76,,N8634A,India,IndiGo,IGO,India,Ahmedabad International Airport,VAAH,2024-03-15 13:15:00,2024-03-15 14:55:00,2024-03-15 13:05:00,India,Kolkata Subhas Chandra Bose International Airport,VECC
India,Jaipur Airport,6E114,Scheduled,A20N,,,India,IndiGo,IGO,India,Kolkata Subhas Chandra Bose International Airport,VECC,2024-03-15 12:45:00,2024-03-15 15:10:00,,India,Chandigarh Airport,VICG
India,Jaipur Airport,6E7148,Scheduled,AT76,Airbus A320-214,N321NB,India,IndiGo,IGO,India,Dehradun Jolly Grant Airport,VIDN,2024-03-15 14:20:00,2024-03-15 15:35:00,,India,Bengaluru Kempegowda International Airport,VOBL
India,Jaipur Airport,6E6638,Scheduled,A320,ATR 72-600,N3742C,India,IndiGo,IGO,India,Hyderabad Rajiv Gandhi International Airport,VOHS,2024-03-15 14:35:00,2024-03-15 16:35:00,,India,Indore Devi Ahilyabai Holkar Airport,VAID
India,Jaipur Airport,6E5238,Scheduled,A21N,,N585JB,India,IndiGo,IGO,India,Mumbai Chhatrapati Shivaji International Airport,VABB,2024-03-15 15:05:00,2024-03-15 16:50:00,,India,Ahmedabad International Airport,VAAH
India,Jaipur Airport,6E7413,Scheduled,AT76,Airbus A320-214,N129DN,India,IndiGo,IGO,India,Chandigarh Airport,VICG,2024-03-15 15:30:00,2024-03-15 16:50:00,,India,Pune Airport,VAPO
India,Jaipur Airport,6E838,Scheduled,A21N,,N823DX,India,IndiGo,IGO,India,Bengaluru Kempegowda International Airport,VOBL,2024-03-15 14:30:00,2024-03-15 17:00:00,,India,Delhi Indira Gandhi International Airport,VIDP
India,Jaipur Airport,FD130,Scheduled,A20N,,N7730A,Thailand,Thai AirAsia,AIQ,Thailand,Bangkok Don Mueang International Airport,VTBD,2024-03-15 12:30:00,2024-03-15 17:05:00,,India,Hyderabad Rajiv Gandhi International Airport,VOHS
India,Jaipur Airport,6E7318,Scheduled,AT76,,N8871Q,India,IndiGo,IGO,India,Indore Devi Ahilyabai Holkar Airport,VAID,2024-03-15 15:50:00,2024-03-15 17:10:00,,India,Bengaluru Kempegowda International Airport,VOBL
India,Jammu Airport,6E5607,Scheduled,A21N,,,India,IndiGo,IGO,India,Delhi Indira Gandhi International Airport,VIDP,2024-03-15 01:50:00,2024-03-15 03:15:00,2024-03-15 01:50:00,India,Delhi Indira Gandhi International Airport,VIDP
India,Jammu Airport,SG160,Scheduled,B737,,,India,SpiceJet,SEJ,India,Delhi Indira Gandhi International Airport,VIDP,2024-03-15 03:25:00,2024-03-15 05:05:00,2024-03-15 04:20:00,India,Srinagar Airport,VISR
India,Jammu Airport,6E291,Scheduled,A20N,,PK-GMI,India,IndiGo,IGO,India,Leh Kushok Bakula Rimpochee Airport,VILH,2024-03-15 04:30:00,2024-03-15 05:25:00,,India,Leh Kushok Bakula Rimpochee Airport,VILH
India,Jammu Airport,6E959,Scheduled,A21N,,,India,IndiGo,IGO,India,Indore Devi Ahilyabai Holkar Airport,VAID,2024-03-15 03:35:00,2024-03-15 05:35:00,,India,Indore Devi Ahilyabai Holkar Airport,VAID
India,Jammu Airport,6E2137,Scheduled,A20N,,,India,IndiGo,IGO,India,Delhi Indira Gandhi International Airport,VIDP,2024-03-15 04:15:00,2024-03-15 05:40:00,2024-03-15 04:05:00,India,Srinagar Airport,VISR
India,Jammu Airport,SG8963,Scheduled,B38M,,,India,SpiceJet,SEJ,India,Srinagar Airport,VISR,2024-03-15 05:25:00,2024-03-15 06:15:00,2024-03-15 06:30:00,India,Srinagar Airport,VISR
India,Jammu Airport,6E2356,Scheduled,A21N,,HZ-AK15,India,IndiGo,IGO,India,Srinagar Airport,VISR,2024-03-15 06:15:00,2024-03-15 07:15:00,,India,Delhi Indira Gandhi International Airport,VIDP
India,Jammu Airport,6E2609,Scheduled,A20N,,,India,IndiGo,IGO,India,Delhi Indira Gandhi International Airport,VIDP,2024-03-15 06:30:00,2024-03-15 08:00:00,2024-03-15 06:20:00,India,Srinagar Airport,VISR
India,Jammu Airport,SG161,Scheduled,B737,,PK-LZT,India,SpiceJet,SEJ,India,Srinagar Airport,VISR,2024-03-15 07:10:00,2024-03-15 08:10:00,2024-03-15 07:40:00,India,Delhi Indira Gandhi International Airport,VIDP
India,Jammu Airport,6E2044,Scheduled,A21N,,,India,IndiGo,IGO,India,Srinagar Airport,VISR,2024-03-15 09:25:00,2024-03-15 10:10:00,,India,Delhi Indira Gandhi International Airport,VIDP
India,Jammu Airport,6E559,Scheduled,A21N,,PK-LBZ,India,IndiGo,IGO,India,Mumbai Chhatrapati Shivaji International Airport,VABB,2024-03-15 07:55:00,2024-03-15 10:35:00,,India,Srinagar Airport,VISR
India,Jammu Airport,6E431,Scheduled,A21N,,,India,IndiGo,IGO,India,Srinagar Airport,VISR,2024-03-15 12:30:00,2024-03-15 13:20:00,,India,Mumbai Chhatrapati Shivaji International Airport,VABB
India,Jammu Airport,6E2184,Scheduled,A320,,,India,IndiGo,IGO,India,Delhi Indira Gandhi International Airport,VIDP,2024-03-15 12:40:00,2024-03-15 14:05:00,,India,Delhi Indira Gandhi International Airport,VIDP
India,Jharsuguda Veer Surendra Sai Airport,6E125,Scheduled,A20N,,,India,IndiGo,IGO,India,Bengaluru Kempegowda International Airport,VOBL,2024-03-15 06:10:00,2024-03-15 08:05:00,2024-03-15 06:00:00,India,Bengaluru Kempegowda International Airport,VOBL
India,Jharsuguda Veer Surendra Sai Airport,6E7087,Scheduled,AT76,,9H-GTC,India,IndiGo,IGO,India,Kolkata Subhas Chandra Bose International Airport,VECC,2024-03-15 12:20:00,2024-03-15 13:55:00,,India,Kolkata Subhas Chandra Bose International Airport,VECC
India,Jodhpur Airport,6E2411,Scheduled,A21N,Embraer ERJ-135LR,HL7716,India,IndiGo,IGO,India,Delhi Indira Gandhi International Airport,VIDP,2024-03-15 01:20:00,2024-03-15 02:40:00,2024-03-15 01:20:00,India,Delhi Indira Gandhi International Airport,VIDP
India,Jodhpur Airport,6E266,Scheduled,A20N,De Havilland Canada Dash 8-100,,India,IndiGo,IGO,India,Mumbai Chhatrapati Shivaji International Airport,VABB,2024-03-15 01:45:00,2024-03-15 03:20:00,,India,Ahmedabad International Airport,VAAH
India,Jodhpur Airport,6E7074,Scheduled,AT76,,HL8225,India,IndiGo,IGO,India,Ahmedabad International Airport,VAAH,2024-03-15 02:20:00,2024-03-15 03:30:00,2024-03-15 02:20:00,India,Mumbai Chhatrapati Shivaji International Airport,VABB
India,Jodhpur Airport,6E6032,Scheduled,A20N,Embraer E195LR,HL8225,India,IndiGo,IGO,India,Bengaluru Kempegowda International Airport,VOBL,2024-03-15 01:40:00,2024-03-15 04:10:00,,India,Bengaluru Kempegowda International Airport,VOBL
India,Jodhpur Airport,6E7405,Scheduled,AT76,Embraer E190AR,,India,IndiGo,IGO,India,Jaipur Airport,VIJP,2024-03-15 04:15:00,2024-03-15 05:10:00,2024-03-15 04:05:00,India,Jaipur Airport,VIJP
India,Jodhpur Airport,6E2049,Scheduled,A20N,Bombardier CRJ-200LR,,India,IndiGo,IGO,India,Delhi Indira Gandhi International Airport,VIDP,2024-03-15 05:00:00,2024-03-15 06:25:00,2024-03-15 05:00:00,India,Delhi Indira Gandhi International Airport,VIDP
India,Jodhpur Airport,6E7359,Scheduled,AT76,Airbus A320-231,B-1422,India,IndiGo,IGO,India,Indore Devi Ahilyabai Holkar Airport,VAID,2024-03-15 06:20:00,2024-03-15 07:40:00,2024-03-15 06:10:00,India,Indore Devi Ahilyabai Holkar Airport,VAID
India,Jodhpur Airport,6E133,Scheduled,A20N,Airbus A320-232,B-1422,India,IndiGo,IGO,India,Pune Airport,VAPO,2024-03-15 06:45:00,2024-03-15 08:25:00,,India,Pune Airport,VAPO
India,Jodhpur Airport,6E6123,Scheduled,A20N,Airbus A320-231,B-1538,India,IndiGo,IGO,India,Mumbai Chhatrapati Shivaji International Airport,VABB,2024-03-15 07:50:00,2024-03-15 09:40:00,2024-03-15 07:40:00,India,Mumbai Chhatrapati Shivaji International Airport,VABB
India,Jodhpur Airport,6E297,Scheduled,A320,Boeing 737-8BG,,India,IndiGo,IGO,India,Hyderabad Rajiv Gandhi International Airport,VOHS,2024-03-15 09:30:00,2024-03-15 11:30:00,2024-03-15 09:20:00,India,Hyderabad Rajiv Gandhi International Airport,VOHS
India,Jorhat Airport,6E326,Scheduled,A20N,,N965SW,India,IndiGo,IGO,India,Kolkata Subhas Chandra Bose International Airport,VECC,2024-03-15 07:05:00,2024-03-15 08:35:00,,India,Kolkata Subhas Chandra Bose International Airport,VECC
India,Kadapa Cuddapah Airport,6E7282,Scheduled,AT76,,,India,IndiGo,IGO,India,Chennai International Airport,VOMM,2024-03-15 06:25:00,2024-03-15 07:15:00,,India,Vijayawada Airport,VOBZ
India,Kadapa Cuddapah Airport,6E7269,Scheduled,AT76,,,India,IndiGo,IGO,India,Vijayawada Airport,VOBZ,2024-03-15 09:00:00,2024-03-15 10:05:00,,India,Chennai International Airport,VOMM
India,Kandla Airport,SG2347,Scheduled,DH8D,,,India,SpiceJet,SEJ,India,Delhi Indira Gandhi International Airport,VIDP,2024-03-15 00:25:00,2024-03-15 02:35:00,2024-03-15 00:10:00,India,Mumbai Chhatrapati Shivaji International Airport,VABB
India,Kandla Airport,SG2903,Scheduled,DH8D,,,India,SpiceJet,SEJ,India,Mumbai Chhatrapati Shivaji International Airport,VABB,2024-03-15 04:50:00,2024-03-15 06:45:00,2024-03-15 04:50:00,India,Delhi Indira Gandhi International Airport,VIDP
India,Kannur International Airport,6E7728,Scheduled,AT76,Boeing 737-7BD,,India,IndiGo,IGO,India,Bengaluru Kempegowda International Airport,VOBL,2024-03-15 00:15:00,2024-03-15 01:35:00,2024-03-15 00:04:00,India,Bengaluru Kempegowda International Airport,VOBL
India,Kannur International Airport,6E7225,Scheduled,AT76,Boeing 737-8H4,,India,IndiGo,IGO,India,Hyderabad Rajiv Gandhi International Airport,VOHS,2024-03-15 01:25:00,2024-03-15 03:30:00,2024-03-15 01:25:00,India,Cochin International Airport,VOCI
India,Kannur International Airport,6E591,Scheduled,A21N,Boeing 737-8H4,,India,IndiGo,IGO,India,Mumbai Chhatrapati Shivaji International Airport,VABB,2024-03-15 05:40:00,2024-03-15 07:20:00,,India,Mumbai Chhatrapati Shivaji International Airport,VABB
India,Kannur International Airport,6E7329,Scheduled,AT76,Boeing 717-231,,India,IndiGo,IGO,India,Trivandrum International Airport,VOTV,2024-03-15 06:20:00,2024-03-15 07:35:00,2024-03-15 06:20:00,India,Hyderabad Rajiv Gandhi International Airport,VOHS
India,Kannur International Airport,6E7363,Scheduled,AT76,Airbus A321-231,,India,IndiGo,IGO,India,Bengaluru Kempegowda International Airport,VOBL,2024-03-15 07:35:00,2024-03-15 08:50:00,,India,Bengaluru Kempegowda International Airport,VOBL
India,Kannur International Airport,6E7372,Scheduled,AT76,Airbus A220-300,,India,IndiGo,IGO,India,Chennai International Airport,VOMM,2024-03-15 08:55:00,2024-03-15 10:45:00,2024-03-15 08:45:00,Qatar,Doha Hamad International Airport,OTHH
India,Kannur International Airport,6E7446,Scheduled,AT76,Boeing 737 MAX 8,,India,IndiGo,IGO,India,Bengaluru Kempegowda International Airport,VOBL,2024-03-15 14:45:00,2024-03-15 16:00:00,,India,Chennai International Airport,VOMM
India,Kanpur Airport,6E5396,Scheduled,A20N,Airbus A320-251N,,India,IndiGo,IGO,India,Delhi Indira Gandhi International Airport,VIDP,2024-03-15 07:25:00,2024-03-15 08:35:00,,India,Delhi Indira Gandhi International Airport,VIDP
India,Kanpur Airport,6E5134,Scheduled,A20N,Boeing 737-823,,India,IndiGo,IGO,India,Mumbai Chhatrapati Shivaji International Airport,VABB,2024-03-15 07:40:00,2024-03-15 09:30:00,,India,Mumbai Chhatrapati Shivaji International Airport,VABB
India,Khajuraho Airport,SG2931,Scheduled,DH8D,Boeing 737-866,,India,SpiceJet,SEJ,India,Delhi Indira Gandhi International Airport,VIDP,2024-03-15 10:10:00,2024-03-15 11:30:00,2024-03-15 10:10:00,India,Delhi Indira Gandhi International Airport,VIDP
India,Kolhapur Airport,6E7445,Scheduled,AT76,Airbus A320-251N,,India,IndiGo,IGO,India,Bengaluru Kempegowda International Airport,VOBL,2024-03-15 05:05:00,2024-03-15 06:45:00,2024-03-15 05:05:00,India,Bengaluru Kempegowda International Airport,VOBL
India,Kolhapur Airport,6E7506,Scheduled,AT76,Airbus A320-251N,,India,IndiGo,IGO,India,Hyderabad Rajiv Gandhi International Airport,VOHS,2024-03-15 06:25:00,2024-03-15 07:45:00,2024-03-15 06:15:00,India,Hyderabad Rajiv Gandhi International Airport,VOHS
India,Kolkata Subhas Chandra Bose International Airport,SG84,Scheduled,B738,Airbus A320-232,,India,SpiceJet,SEJ,Thailand,Bangkok Suvarnabhumi Airport,VTBS,2024-03-14 21:50:00,2024-03-15 00:50:00,2024-03-15 00:15:00,India,Bengaluru Kempegowda International Airport,VOBL
India,Kolkata Subhas Chandra Bose International Airport,6E682,Estimated 06:21,A20N,Airbus A320-251N,,India,IndiGo,IGO,India,Hyderabad Rajiv Gandhi International Airport,VOHS,2024-03-14 23:20:00,2024-03-15 01:30:00,,India,Delhi Indira Gandhi International Airport,VIDP
India,Kolkata Subhas Chandra Bose International Airport,6E987,Estimated 07:29,A21N,Airbus A320-271N,,India,IndiGo,IGO,India,Chennai International Airport,VOMM,2024-03-15 00:00:00,2024-03-15 02:10:00,,India,Raipur Swami Vivekananda Airport,VERP
India,Kolkata Subhas Chandra Bose International Airport,6E6793,Scheduled,A20N,Boeing 737 MAX 8,,India,IndiGo,IGO,India,Bhubaneswar Biju Patnaik International Airport,VEBS,2024-03-15 01:35:00,2024-03-15 02:30:00,,India,Ranchi Birsa Munda Airport,VERC
India,Kolkata Subhas Chandra Bose International Airport,SG8263,Scheduled,B38M,,,India,SpiceJet,SEJ,India,Delhi Indira Gandhi International Airport,VIDP,2024-03-15 00:40:00,2024-03-15 02:40:00,2024-03-15 02:10:00,India,Agartala Airport,VEAT
India,Kolkata Subhas Chandra Bose International Airport,6E5122,Scheduled,A21N,Airbus A320-251N,,India,IndiGo,IGO,India,Mumbai Chhatrapati Shivaji International Airport,VABB,2024-03-15 00:40:00,2024-03-15 03:00:00,,India,Siliguri Bagdogra Airport,VEBD
India,Kolkata Subhas Chandra Bose International Airport,6E966,Scheduled,A20N,,,India,IndiGo,IGO,India,Ahmedabad International Airport,VAAH,2024-03-15 00:45:00,2024-03-15 03:05:00,,India,Patna Jay Prakash Narayan International Airport,VEPT
India,Kolkata Subhas Chandra Bose International Airport,SG7006,Scheduled,B737,Airbus A321-251NX,,India,SpiceJet,SEJ,India,Mumbai Chhatrapati Shivaji International Airport,VABB,2024-03-15 00:35:00,2024-03-15 03:20:00,2024-03-15 03:35:00,India,Bengaluru Kempegowda International Airport,VOBL
India,Kolkata Subhas Chandra Bose International Airport,6E2084,Scheduled,A21N,Airbus A320-214,,India,IndiGo,IGO,India,Delhi Indira Gandhi International Airport,VIDP,2024-03-15 01:30:00,2024-03-15 03:30:00,2024-03-15 01:30:00,India,Delhi Indira Gandhi International Airport,VIDP
India,Kolkata Subhas Chandra Bose International Airport,6E812,Scheduled,A20N,,,India,IndiGo,IGO,India,Nagpur Dr. Babasaheb Ambedkar International Airport,VANP,2024-03-15 01:50:00,2024-03-15 03:30:00,,India,Chennai International Airport,VOMM
India,Kolkata Subhas Chandra Bose International Airport,6E505,Scheduled,A21N,Boeing 787-8 Dreamliner,,India,IndiGo,IGO,India,Lucknow Chaudhary Charan Singh Airport,VILK,2024-03-15 02:15:00,2024-03-15 03:45:00,2024-03-15 02:15:00,India,Hyderabad Rajiv Gandhi International Airport,VOHS
India,Kolkata Subhas Chandra Bose International Airport,6E5329,Scheduled,A21N,,,India,IndiGo,IGO,India,Mumbai Chhatrapati Shivaji International Airport,VABB,2024-03-15 02:00:00,2024-03-15 04:30:00,2024-03-15 01:50:00,India,Agartala Airport,VEAT
India,Kolkata Subhas Chandra Bose International Airport,SG7654,Scheduled,B737,,,India,SpiceJet,SEJ,China,Nanning Wuxu International Airport,ZGNN,2024-03-14 22:40:00,2024-03-15 04:50:00,2024-03-15 02:50:00,India,Dibrugarh Airport,VEMN
India,Kolkata Subhas Chandra Bose International Airport,6E6786,Scheduled,A20N,,,India,IndiGo,IGO,India,Siliguri Bagdogra Airport,VEBD,2024-03-15 03:50:00,2024-03-15 04:55:00,,India,Delhi Indira Gandhi International Airport,VIDP
