Country,Airport,Flight identification,Flight Status,Aircraft Code,Aircraft Name,Aircraft Registration,Aircraft owner (Country),Airline Name,Airline Code,Departure Country,Departure Airport Name,Departure Airport Code,Scheduled Departure,Scheduled Arrival,Estimated Departure,Destination Country,Destination Airport Name,Destination Airport Code
Spain,Madrid Barajas Airport,IB6652,Estimated 05:05,A359,Airbus A320-232,,Spain,Iberia,IBE,Peru,Lima Jorge Chavez International Airport,SPJC,2024-03-14 17:25:00,2024-03-15 04:45:00,,Portugal,Porto Francisco de Sa Carneiro Airport,LPPR
Spain,Madrid Barajas Airport,IB6824,Estimated 05:26,A333,,N986FE,Spain,Iberia,IBE,Brazil,Sao Paulo Guarulhos International Airport,SBGR,2024-03-14 18:25:00,2024-03-15 04:45:00,,Spain,Malaga Costa Del Sol Airport,LEMG
Spain,Madrid Barajas Airport,IB6012,Estimated 05:52,A332,ATR 72-600,N921AT,Spain,Iberia,IBE,Uruguay,Montevideo Carrasco International Airport,SUMU,2024-03-14 17:20:00,2024-03-15 05:15:00,,Germany,Braunschweig Airport,EDVE
Spain,Madrid Barajas Airport,AV26,Estimated 05:54,B788,,N649AW,United States,Avianca,AVA,Colombia,Bogota El Dorado International Airport,SKBO,2024-03-14 19:50:00,2024-03-15 05:30:00,,Spain,Melilla Airport,GEML
Spain,Madrid Barajas Airport,IB6500,Delayed 07:30,A332,ATR 72-600,,Spain,Iberia,IBE,Dominican Republic,Santo Domingo Las Americas International Airport,MDSD,2024-03-14 21:40:00,2024-03-15 05:55:00,,Spain,Gran Canaria Airport,GCLP
Spain,Madrid Barajas Airport,CA907,Estimated 06:34,B789,,N831SK,China,Air China,CCA,China,Beijing Capital International Airport,ZBAA,2024-03-14 17:55:00,2024-03-15 06:00:00,,Spain,Tenerife North Airport,GCXO
Spain,Madrid Barajas Airport,IB8881,Scheduled,CRJX,,N908SW,Spain,Air Nostrum,ANE,Spain,Valencia Airport,LEVC,2024-03-15 05:05:00,2024-03-15 06:10:00,2024-03-15 05:05:00,Italy,Rome Leonardo da Vinci Fiumicino Airport,LIRF
Spain,Madrid Barajas Airport,IB8959,Scheduled,CRJX,,N317FR,Spain,Air Nostrum,ANE,Spain,Santander Airport,LEXJ,2024-03-15 05:30:00,2024-03-15 06:35:00,2024-03-15 05:30:00,Spain,Alicante Airport,LEAL
Spain,Madrid Barajas Airport,QR8081,Delayed 08:36,B77L,,N420AW,Qatar,Qatar Airways,QTR,Qatar,Doha Hamad International Airport,OTHH,2024-03-14 23:00:00,2024-03-15 06:40:00,,Spain,Valencia Airport,LEVC
Spain,Madrid Barajas Airport,IB471,Scheduled,A20N,,,Spain,Iberia,IBE,Spain,Asturias Airport,LEAS,2024-03-15 05:40:00,2024-03-15 06:55:00,2024-03-15 05:40:00,France,Toulouse Blagnac Airport,LFBO
Spain,Madrid Barajas Airport,IB8753,Scheduled,CRJX,,N992AT,Spain,Air Nostrum,ANE,France,Marseille Provence Airport,LFML,2024-03-15 05:15:00,2024-03-15 07:05:00,2024-03-15 05:15:00,France,Lyon Saint Exupery Airport,LFLL
Spain,Madrid Barajas Airport,EY75,Delayed 08:21,B789,,,United Arab Emirates,Etihad Airways,ETD,United Arab Emirates,Abu Dhabi Zayed International Airport,OMAA,2024-03-14 23:15:00,2024-03-15 07:05:00,,Switzerland,Geneva International Airport,LSGG
Spain,Madrid Barajas Airport,,Scheduled,C68A,,,Spain,Gestair,GES,Spain,Barcelona El Prat Airport,LEBL,2024-03-15 05:55:00,2024-03-15 07:07:00,2024-03-15 06:10:00,France,Bordeaux Merignac Airport,LFBD
Spain,Madrid Barajas Airport,CX315,Estimated 08:02,A359,,N534GJ,Hong Kong,Cathay Pacific,CPA,Hong Kong,Hong Kong International Airport,VHHH,2024-03-14 16:20:00,2024-03-15 07:20:00,,Spain,Vigo-Peinador Airport,LEVX
Spain,Madrid Barajas Airport,LA708,Delayed 09:38,B789,,N809SK,Chile,LATAM Airlines,LAN,Chile,Santiago International Airport,SCEL,2024-03-14 18:30:00,2024-03-15 07:30:00,,Belgium,Brussels Airport,EBBR
Spain,Madrid Barajas Airport,W45699,Scheduled,A321,,N542EA,Hungary,Wizz Air,WZZ,Italy,Milan Malpensa Airport,LIMC,2024-03-15 05:30:00,2024-03-15 07:50:00,2024-03-15 05:30:00,Spain,Alicante Airport,LEAL
Spain,Madrid Barajas Airport,U21015,Scheduled,A320,,N252NN,Switzerland,easyJet Switzerland,EZS,France,Basel Mulhouse-Freiburg EuroAirport,LFSB,2024-03-15 05:35:00,2024-03-15 07:55:00,2024-03-15 05:35:00,France,Nice Cote d'Azur Airport,LFMN
Spain,Madrid Barajas Airport,IB3489,Scheduled,A320,,,Spain,Iberia,IBE,Switzerland,Geneva International Airport,LSGG,2024-03-15 06:00:00,2024-03-15 08:05:00,2024-03-15 06:00:00,Spain,Badajoz Airport,LEBZ
Spain,Madrid Barajas Airport,AF1000,Scheduled,BCS3,,,France,Air France,AFR,France,Paris Charles de Gaulle Airport,LFPG,2024-03-15 06:00:00,2024-03-15 08:10:00,2024-03-15 06:14:00,United Kingdom,London Heathrow Airport,EGLL
Spain,Madrid Barajas Airport,IB3429,Scheduled,A20N,,,Spain,Iberia,IBE,France,Paris Charles de Gaulle Airport,LFPG,2024-03-15 06:00:00,2024-03-15 08:10:00,2024-03-15 06:00:00,Morocco,Casablanca Mohammed V International Airport,GMMN
Spain,Madrid Barajas Airport,LAV5421,Scheduled,B738,,,Spain,AlbaStar,LAV,Spain,Palma de Mallorca Airport,LEPA,2024-03-15 07:00:00,2024-03-15 08:12:00,2024-03-15 07:15:00,Spain,Barcelona El Prat Airport,LEBL
Spain,Madrid Barajas Airport,TU606,Scheduled,A20N,,EC-NUD,Tunisia,Tunisair,TAR,Tunisia,Tunis Carthage International Airport,DTTA,2024-03-15 06:00:00,2024-03-15 08:15:00,2024-03-15 06:00:00,Spain,Valencia Airport,LEVC
Spain,Madrid Barajas Airport,LX2026,Scheduled,BCS1,,EC-ILP,Switzerland,Swiss,SWR,Switzerland,Zurich Airport,LSZH,2024-03-15 05:45:00,2024-03-15 08:20:00,2024-03-15 05:45:00,Spain,Tenerife North Airport,GCXO
Spain,Madrid Barajas Airport,IB3005,Scheduled,A320,Mitsubishi CRJ-1000,EC-NZG,Spain,Iberia,IBE,Spain,Barcelona El Prat Airport,LEBL,2024-03-15 07:00:00,2024-03-15 08:25:00,2024-03-15 07:00:00,Spain,Ibiza Airport,LEIB
Spain,Madrid Barajas Airport,IB8763,Scheduled,CRJX,Airbus A320-214,EC-MAD,Spain,Air Nostrum,ANE,Italy,Bologna Guglielmo Marconi Airport,LIPE,2024-03-15 05:50:00,2024-03-15 08:25:00,2024-03-15 05:50:00,Germany,Frankfurt Airport,EDDF
Spain,Madrid Barajas Airport,U27639,Scheduled,A320,Airbus A320-271N,,Austria,easyJet Europe,EJU,Portugal,Lisbon Humberto Delgado Airport,LPPT,2024-03-15 07:05:00,2024-03-15 08:25:00,2024-03-15 07:05:00,Spain,Barcelona El Prat Airport,LEBL
Spain,Madrid Barajas Airport,TP1010,Scheduled,A320,,EC-MLT,Portugal,TAP Air Portugal,TAP,Portugal,Lisbon Humberto Delgado Airport,LPPT,2024-03-15 07:10:00,2024-03-15 08:30:00,2024-03-15 07:10:00,Spain,Palma de Mallorca Airport,LEPA
Spain,Madrid Barajas Airport,AT974,Scheduled,E190,,EC-MTI,Morocco,Royal Air Maroc,RAM,Morocco,Rabat-Sale Airport,GMME,2024-03-15 07:00:00,2024-03-15 08:35:00,2024-03-15 07:00:00,Spain,Santander Airport,LEXJ
Spain,Madrid Barajas Airport,U24579,Scheduled,A320,Airbus A320-232,EC-NGS,Austria,easyJet Europe,EJU,France,Paris Charles de Gaulle Airport,LFPG,2024-03-15 06:20:00,2024-03-15 08:35:00,2024-03-15 06:20:00,Netherlands,Amsterdam Schiphol Airport,EHAM
Spain,Madrid Barajas Airport,IB6620,Estimated 08:47,A332,Mitsubishi CRJ-1000,EC-NBX,Spain,Iberia,IBE,Cuba,Havana Jose Marti International Airport,MUHA,2024-03-14 23:35:00,2024-03-15 08:40:00,,Germany,Dusseldorf International Airport,EDDL
Spain,Madrid Getafe Airport,,Scheduled,A337,Mitsubishi CRJ-1000,EC-FTR,France,Airbus Transport International,BGA,France,Toulouse Blagnac Airport,LFBO,2024-03-15 10:45:00,2024-03-15 11:59:00,2024-03-15 10:55:00,Spain,Gran Canaria Airport,GCLP
Spain,Mahon Menorca Airport,WT222,Scheduled,AT43,,EC-LXQ,Spain,Swiftair,SWT,Spain,Palma de Mallorca Airport,LEPA,2024-03-15 06:00:00,2024-03-15 06:40:00,2024-03-15 06:10:00,Spain,Palma de Mallorca Airport,LEPA
Spain,Mahon Menorca Airport,IB8502,Scheduled,CRJX,,EC-MTO,Spain,Air Nostrum,ANE,Spain,Palma de Mallorca Airport,LEPA,2024-03-15 06:00:00,2024-03-15 06:45:00,2024-03-15 06:00:00,Spain,Palma de Mallorca Airport,LEPA
Spain,Mahon Menorca Airport,VY3712,Scheduled,A320,,EC-MVY,Spain,Vueling,VLG,Spain,Barcelona El Prat Airport,LEBL,2024-03-15 06:00:00,2024-03-15 07:00:00,2024-03-15 06:15:00,Spain,Barcelona El Prat Airport,LEBL
Spain,Mahon Menorca Airport,IB8494,Scheduled,AT76,,OE-IZG,Spain,Air Nostrum,ANE,Spain,Palma de Mallorca Airport,LEPA,2024-03-15 07:55:00,2024-03-15 08:45:00,2024-03-15 07:55:00,Spain,Palma de Mallorca Airport,LEPA
Spain,Mahon Menorca Airport,VY3714,Scheduled,A20N,,EC-JRE,Spain,Vueling,VLG,Spain,Barcelona El Prat Airport,LEBL,2024-03-15 08:00:00,2024-03-15 09:00:00,2024-03-15 08:00:00,Spain,Barcelona El Prat Airport,LEBL
Spain,Mahon Menorca Airport,,Scheduled,CRJX,,CS-TNL,Spain,Air Nostrum,ANE,Spain,Palma de Mallorca Airport,LEPA,2024-03-15 08:55:00,2024-03-15 09:33:00,2024-03-15 09:10:00,Spain,Palma de Mallorca Airport,LEPA
Spain,Mahon Menorca Airport,LAV5433,Scheduled,B738,,EC-MPS,Spain,AlbaStar,LAV,Spain,Madrid Barajas Airport,LEMD,2024-03-15 09:05:00,2024-03-15 10:22:00,2024-03-15 09:20:00,Spain,Palma de Mallorca Airport,LEPA
Spain,Mahon Menorca Airport,IB8488,Scheduled,CRJX,Airbus A320-251N,OE-IVM,Spain,Air Nostrum,ANE,Spain,Palma de Mallorca Airport,LEPA,2024-03-15 10:00:00,2024-03-15 10:50:00,2024-03-15 10:00:00,Spain,Palma de Mallorca Airport,LEPA
Spain,Mahon Menorca Airport,VY3708,Scheduled,A320,,EC-MOU,Spain,Vueling,VLG,Spain,Barcelona El Prat Airport,LEBL,2024-03-15 11:10:00,2024-03-15 12:05:00,2024-03-15 11:10:00,Spain,Madrid Barajas Airport,LEMD
Spain,Mahon Menorca Airport,IB8962,Scheduled,CRJX,,HA-LXQ,Spain,Air Nostrum,ANE,Spain,Madrid Barajas Airport,LEMD,2024-03-15 10:40:00,2024-03-15 12:10:00,2024-03-15 10:35:00,Spain,Barcelona El Prat Airport,LEBL
Spain,Mahon Menorca Airport,IB8440,Scheduled,CRJX,,T.23-05,Spain,Air Nostrum,ANE,Spain,Valencia Airport,LEVC,2024-03-15 12:15:00,2024-03-15 13:20:00,2024-03-15 12:15:00,Spain,Valencia Airport,LEVC
Spain,Mahon Menorca Airport,IB8480,Scheduled,CRJX,,VT-IXS,Spain,Air Nostrum,ANE,Spain,Palma de Mallorca Airport,LEPA,2024-03-15 12:55:00,2024-03-15 13:40:00,2024-03-15 12:55:00,Spain,Palma de Mallorca Airport,LEPA
Spain,Mahon Menorca Airport,LAV5452,Scheduled,B738,Airbus A320-214,,Spain,AlbaStar,LAV,Spain,Santiago de Compostela Airport,LEST,2024-03-15 14:10:00,2024-03-15 15:59:00,2024-03-15 14:25:00,Spain,Madrid Barajas Airport,LEMD
Spain,Malaga Costa Del Sol Airport,VY2115,Scheduled,A321,,,Spain,Vueling,VLG,Spain,Barcelona El Prat Airport,LEBL,2024-03-15 05:50:00,2024-03-15 07:30:00,2024-03-15 05:50:00,France,Paris Charles de Gaulle Airport,LFPG
Spain,Malaga Costa Del Sol Airport,VY8171,Scheduled,A21N,,,Spain,Vueling,VLG,France,Paris Orly Airport,LFPO,2024-03-15 05:30:00,2024-03-15 08:05:00,2024-03-15 05:40:00,Spain,Bilbao Airport,LEBB
Spain,Malaga Costa Del Sol Airport,U21387,Scheduled,A320,Airbus A320-214,,Switzerland,easyJet Switzerland,EZS,Switzerland,Geneva International Airport,LSGG,2024-03-15 06:00:00,2024-03-15 08:20:00,2024-03-15 06:10:00,United Kingdom,London Gatwick Airport,EGKK
Spain,Malaga Costa Del Sol Airport,FR3912,Scheduled,B38M,,,Malta,Malta Air,MAY,Italy,Bologna Guglielmo Marconi Airport,LIPE,2024-03-15 05:50:00,2024-03-15 08:35:00,2024-03-15 05:50:00,Spain,Melilla Airport,GEML
Spain,Malaga Costa Del Sol Airport,W42861,Scheduled,A21N,,,Malta,Wizz Air Malta,WMT,Austria,Vienna International Airport,LOWW,2024-03-15 05:15:00,2024-03-15 08:45:00,2024-03-15 05:15:00,Italy,Rome Leonardo da Vinci Fiumicino Airport,LIRF
Spain,Malaga Costa Del Sol Airport,U23743,Scheduled,A20N,Airbus A320-251N,,Austria,easyJet Europe,EJU,Italy,Milan Malpensa Airport,LIMC,2024-03-15 06:10:00,2024-03-15 08:50:00,2024-03-15 06:10:00,Spain,Melilla Airport,GEML
Spain,Malaga Costa Del Sol Airport,IB8275,Scheduled,AT76,,,Malta,Mel Air,MDO,Spain,Melilla Airport,GEML,2024-03-15 08:10:00,2024-03-15 09:05:00,2024-03-15 08:10:00,Luxembourg,Luxembourg Findel Airport,ELLX
Spain,Malaga Costa Del Sol Airport,FR4686,Scheduled,B38M,,RA-73246,Malta,Malta Air,MAY,Sweden,Stockholm Arlanda Airport,ESSA,2024-03-15 04:45:00,2024-03-15 09:10:00,2024-03-15 04:45:00,Switzerland,Geneva International Airport,LSGG
Spain,Malaga Costa Del Sol Airport,AY1671,Scheduled,A321,,,Finland,Finnair,FIN,Finland,Helsinki Vantaa Airport,EFHK,2024-03-15 04:30:00,2024-03-15 09:15:00,2024-03-15 04:30:00,France,Paris Orly Airport,LFPO
Spain,Malaga Costa Del Sol Airport,SK1583,Scheduled,A20N,,,Ireland,SAS Connect,SZS,Sweden,Stockholm Arlanda Airport,ESSA,2024-03-15 05:00:00,2024-03-15 09:20:00,2024-03-15 05:00:00,France,Paris Le Bourget Airport,LFPB
Spain,Malaga Costa Del Sol Airport,W43189,Scheduled,A21N,,,Malta,Wizz Air Malta,WMT,Romania,Bucharest Henri Coanda International Airport,LROP,2024-03-15 05:10:00,2024-03-15 09:35:00,2024-03-15 05:10:00,Italy,Milan Malpensa Airport,LIMC
Spain,Malaga Costa Del Sol Airport,LS185,Scheduled,B738,ATR 72-600,RA-73198,United Kingdom,Jet2,EXS,United Kingdom,Leeds Bradford Airport,EGNM,2024-03-15 06:40:00,2024-03-15 09:45:00,2024-03-15 06:40:00,Austria,Vienna International Airport,LOWW
Spain,Malaga Costa Del Sol Airport,LS857,Scheduled,B738,,,United Kingdom,Jet2,EXS,United Kingdom,Edinburgh Airport,EGPH,2024-03-15 06:30:00,2024-03-15 09:55:00,2024-03-15 06:30:00,Spain,Melilla Airport,GEML
Spain,Malaga Costa Del Sol Airport,AAB45,Scheduled,FA8X,Boeing 777-31H(ER),,Belgium,Luxaviation Belgium,AAB,United States,Teterboro Airport,KTEB,2024-03-15 02:30:00,2024-03-15 10:06:00,2024-03-15 02:10:00,Sweden,Stockholm Arlanda Airport,ESSA
Spain,Malaga Costa Del Sol Airport,W61335,Scheduled,A21N,Boeing 777-367(ER),,Malta,Wizz Air Malta,WMT,Poland,Warsaw Chopin Airport,EPWA,2024-03-15 06:05:00,2024-03-15 10:15:00,2024-03-15 06:24:00,Italy,Bologna Guglielmo Marconi Airport,LIPE
Spain,Malaga Costa Del Sol Airport,AT988,Scheduled,E190,Airbus A320-232,,Morocco,Royal Air Maroc,RAM,Morocco,Casablanca Mohammed V International Airport,GMMN,2024-03-15 09:05:00,2024-03-15 10:20:00,2024-03-15 09:15:00,Finland,Helsinki Vantaa Airport,EFHK
Spain,Malaga Costa Del Sol Airport,VY2123,Scheduled,A320,Boeing 777-300(ER),,Spain,Vueling,VLG,Spain,Barcelona El Prat Airport,LEBL,2024-03-15 08:55:00,2024-03-15 10:35:00,2024-03-15 08:55:00,Spain,Tenerife North Airport,GCXO
Spain,Malaga Costa Del Sol Airport,UX5043,Scheduled,B738,,,Spain,Air Europa Express,OVA,Spain,Madrid Barajas Airport,LEMD,2024-03-15 09:35:00,2024-03-15 10:45:00,2024-03-15 09:35:00,Spain,Madrid Barajas Airport,LEMD
Spain,Malaga Costa Del Sol Airport,LX2110,Scheduled,A320,,,Switzerland,Swiss,SWR,Switzerland,Zurich Airport,LSZH,2024-03-15 09:10:00,2024-03-15 11:50:00,2024-03-15 09:10:00,Poland,Warsaw Chopin Airport,EPWA
Spain,Malaga Costa Del Sol Airport,U23745,Scheduled,A319,Airbus A330-343,,Austria,easyJet Europe,EJU,Italy,Milan Malpensa Airport,LIMC,2024-03-15 09:15:00,2024-03-15 11:55:00,2024-03-15 09:15:00,Germany,Munich Airport,EDDM
Spain,Malaga Costa Del Sol Airport,BA8487,Scheduled,E190,,,United Kingdom,BA CityFlyer,CFE,United Kingdom,London City Airport,EGLC,2024-03-15 09:10:00,2024-03-15 12:05:00,2024-03-15 09:17:00,Morocco,Casablanca Mohammed V International Airport,GMMN
Spain,Malaga Costa Del Sol Airport,LS387,Scheduled,B738,Boeing 787-9 Dreamliner,,United Kingdom,Jet2,EXS,United Kingdom,Belfast International Airport,EGAA,2024-03-15 09:15:00,2024-03-15 12:40:00,2024-03-15 09:15:00,Italy,Pisa Galileo Galilei Airport,LIRP
Spain,Malaga Costa Del Sol Airport,VY6615,Scheduled,A320,,EC-OBP,Spain,Vueling,VLG,United Kingdom,London Gatwick Airport,EGKK,2024-03-15 09:50:00,2024-03-15 12:40:00,2024-03-15 10:09:00,Ireland,Cork Airport,EICK
Spain,Malaga Costa Del Sol Airport,VY6210,Scheduled,A20N,,C-GTSZ,Spain,Vueling,VLG,Italy,Rome Leonardo da Vinci Fiumicino Airport,LIRF,2024-03-15 10:00:00,2024-03-15 12:50:00,2024-03-15 10:15:00,United Kingdom,Cambridge Airport,EGSC
Spain,Malaga Costa Del Sol Airport,,Scheduled,C25B,Airbus A321-231,9H-QDJ,Portugal,Valair,VVV,Spain,Valladolid Airport,LEVD,2024-03-15 12:00:00,2024-03-15 13:03:00,2024-03-15 12:05:00,Germany,Frankfurt Airport,EDDF
Spain,Malaga Costa Del Sol Airport,,Scheduled,C650,Boeing 777-31H(ER),SP-RKY,Hungary,JetStream Charter,VTB,Greece,Athens Eleftherios Venizelos,LGAV,2024-03-15 09:00:00,2024-03-15 13:24:00,2024-03-15 09:12:00,United Kingdom,London City Airport,EGLC
Spain,Melilla Airport,IB8260,Scheduled,AT76,Boeing 737-7H4,VH-TQH,Malta,Mel Air,MDO,Spain,Malaga Costa Del Sol Airport,LEMG,2024-03-15 06:10:00,2024-03-15 07:10:00,2024-03-15 06:10:00,Spain,Malaga Costa Del Sol Airport,LEMG
Spain,Melilla Airport,5M136,Scheduled,AT76,Boeing 737-924,VH-VWN,Malta,Mel Air,MDO,Spain,Malaga Costa Del Sol Airport,LEMG,2024-03-15 06:35:00,2024-03-15 07:17:00,2024-03-15 06:50:00,Spain,Madrid Barajas Airport,LEMD
Spain,Melilla Airport,IB8292,Scheduled,AT76,Boeing 757-236(SF),VH-VQG,Spain,Air Nostrum,ANE,Spain,Madrid Barajas Airport,LEMD,2024-03-15 06:00:00,2024-03-15 07:50:00,2024-03-15 06:00:00,Spain,Malaga Costa Del Sol Airport,LEMG
Spain,Melilla Airport,IB8262,Scheduled,AT76,Airbus A320-232,VH-VQE,Malta,Mel Air,MDO,Spain,Malaga Costa Del Sol Airport,LEMG,2024-03-15 08:30:00,2024-03-15 09:30:00,2024-03-15 08:30:00,Spain,Granada Federico Garcia Lorca Airport,LEGR
Spain,Melilla Airport,IB8268,Scheduled,AT76,Boeing 717-2BD,VH-OFW,Malta,Mel Air,MDO,Spain,Malaga Costa Del Sol Airport,LEMG,2024-03-15 09:35:00,2024-03-15 10:35:00,2024-03-15 09:35:00,Spain,Malaga Costa Del Sol Airport,LEMG
Spain,Melilla Airport,IB8254,Scheduled,AT76,Boeing 767-3S2F,VH-YFS,Malta,Mel Air,MDO,Spain,Almeria Airport,LEAM,2024-03-15 09:45:00,2024-03-15 10:35:00,2024-03-15 09:50:00,Spain,Granada Federico Garcia Lorca Airport,LEGR
Spain,Melilla Airport,IB8290,Scheduled,AT76,Boeing 767-300F,VH-TQK,Malta,Mel Air,MDO,Spain,Madrid Barajas Airport,LEMD,2024-03-15 10:15:00,2024-03-15 12:05:00,2024-03-15 10:15:00,Spain,Malaga Costa Del Sol Airport,LEMG
Spain,Melilla Airport,IB8264,Scheduled,AT76,Airbus A300F4-605R,VH-YFC,Malta,Mel Air,MDO,Spain,Malaga Costa Del Sol Airport,LEMG,2024-03-15 11:25:00,2024-03-15 12:25:00,2024-03-15 11:25:00,Spain,Madrid Barajas Airport,LEMD
Spain,Melilla Airport,IB8252,Scheduled,AT76,Boeing 717-231,VH-RQP,Malta,Mel Air,MDO,Spain,Granada Federico Garcia Lorca Airport,LEGR,2024-03-15 12:30:00,2024-03-15 13:20:00,2024-03-15 12:30:00,Spain,Madrid Barajas Airport,LEMD
Spain,Melilla Airport,IB8266,Scheduled,AT76,Mitsubishi CRJ-900LR,,Malta,Mel Air,MDO,Spain,Malaga Costa Del Sol Airport,LEMG,2024-03-15 12:35:00,2024-03-15 13:35:00,2024-03-15 12:35:00,Spain,Malaga Costa Del Sol Airport,LEMG
Spain,Melilla Airport,IB8296,Scheduled,AT76,Boeing 767-3S2F,,Spain,Air Nostrum,ANE,Spain,Madrid Barajas Airport,LEMD,2024-03-15 11:45:00,2024-03-15 13:35:00,2024-03-15 11:45:00,Spain,Seville San Pablo Airport,LEZL
Spain,Murcia Corvera International Airport,,Scheduled,B738,,,Spain,AlbaStar,LAV,Spain,Madrid Barajas Airport,LEMD,2024-03-15 09:00:00,2024-03-15 10:07:00,2024-03-15 09:15:00,Spain,Madrid Barajas Airport,LEMD
Spain,Murcia Corvera International Airport,NT5702,Scheduled,E295,,D-AIUH,Spain,Binter Canarias,IBB,Spain,Gran Canaria Airport,GCLP,2024-03-15 15:35:00,2024-03-15 18:15:00,2024-03-15 15:35:00,Spain,Gran Canaria Airport,GCLP
Spain,Palma de Mallorca Airport,WT220,Scheduled,AT43,ATR 72-600,,Spain,Swiftair,SWT,Spain,Barcelona El Prat Airport,LEBL,2024-03-15 04:15:00,2024-03-15 05:15:00,2024-03-15 04:32:00,Germany,Cologne Bonn Airport,EDDK
Spain,Palma de Mallorca Airport,,Scheduled,B738,ATR 72-600,N782SK,Germany,TUI fly,TUI,Germany,Paderborn Lippstadt Airport,EDLP,2024-03-15 04:50:00,2024-03-15 07:05:00,2024-03-15 04:58:00,Spain,Barcelona El Prat Airport,LEBL
Spain,Palma de Mallorca Airport,X32128,Scheduled,B738,ATR 72-600,,Germany,TUI fly,TUI,Germany,Frankfurt Airport,EDDF,2024-03-15 05:00:00,2024-03-15 07:10:00,2024-03-15 05:00:00,Spain,Ibiza Airport,LEIB
Spain,Palma de Mallorca Airport,X32112,Scheduled,B38M,Beech King Air B200,N113SY,Germany,TUI fly,TUI,Germany,Dusseldorf International Airport,EDDL,2024-03-15 04:50:00,2024-03-15 07:15:00,2024-03-15 05:02:00,Spain,Bilbao Airport,LEBB
Spain,Palma de Mallorca Airport,DE1514,Scheduled,B753,,N267WN,Germany,Condor,CFG,Germany,Dusseldorf International Airport,EDDL,2024-03-15 05:00:00,2024-03-15 07:20:00,2024-03-15 05:00:00,Spain,Valencia Airport,LEVC
Spain,Palma de Mallorca Airport,IB8511,Scheduled,AT76,,N37465,Spain,Air Nostrum,ANE,Spain,Ibiza Airport,LEIB,2024-03-15 06:35:00,2024-03-15 07:25:00,2024-03-15 06:35:00,Spain,Mahon Menorca Airport,LEMH
Spain,Palma de Mallorca Airport,DE1520,Scheduled,A321,,N467FL,Germany,Condor,CFG,Germany,Hamburg Airport,EDDH,2024-03-15 05:00:00,2024-03-15 07:40:00,2024-03-15 05:13:00,Germany,Hamburg Airport,EDDH
Spain,Palma de Mallorca Airport,FR264,Scheduled,B738,,N797SK,Malta,Malta Air,MAY,Germany,Berlin Brandenburg Airport,EDDB,2024-03-15 05:00:00,2024-03-15 07:45:00,2024-03-15 05:08:00,Spain,Madrid Barajas Airport,LEMD
Spain,Palma de Mallorca Airport,WT8168,Scheduled,AT43,,N176SY,Spain,Swiftair,SWT,Spain,Barcelona El Prat Airport,LEBL,2024-03-15 07:05:00,2024-03-15 08:05:00,2024-03-15 07:20:00,Spain,Alicante Airport,LEAL
Spain,Palma de Mallorca Airport,FR104,Scheduled,A320,,N755SK,Malta,Lauda Europe,LDA,Austria,Vienna International Airport,LOWW,2024-03-15 05:40:00,2024-03-15 08:10:00,2024-03-15 05:50:00,Spain,Andorra La Seu de Urgel Airport,LESU
Spain,Palma de Mallorca Airport,IB8513,Scheduled,CRJX,,N534AS,Spain,Air Nostrum,ANE,Spain,Ibiza Airport,LEIB,2024-03-15 07:25:00,2024-03-15 08:10:00,2024-03-15 07:25:00,France,Paris Le Bourget Airport,LFPB
Spain,Palma de Mallorca Airport,BY4514,Scheduled,B38M,Embraer E195-E2,,United Kingdom,TUI Airways,TOM,United Kingdom,London Gatwick Airport,EGKK,2024-03-15 06:00:00,2024-03-15 08:20:00,2024-03-15 06:20:00,Spain,Mahon Menorca Airport,LEMH
Spain,Palma de Mallorca Airport,U25119,Scheduled,A319,,C-GWWJ,Austria,easyJet Europe,EJU,Germany,Berlin Brandenburg Airport,EDDB,2024-03-15 05:40:00,2024-03-15 08:25:00,2024-03-15 05:40:00,Germany,Stuttgart Airport,EDDS
Spain,Palma de Mallorca Airport,UX4008,Scheduled,B738,,C-GWBJ,Spain,Air Europa Express,OVA,Spain,Valencia Airport,LEVC,2024-03-15 07:55:00,2024-03-15 08:50:00,2024-03-15 07:55:00,Germany,Hannover Langenhagen Airport,EDDV
Spain,Palma de Mallorca Airport,UX4025,Scheduled,B738,,N118NN,Spain,Air Europa Express,OVA,Spain,Alicante Airport,LEAL,2024-03-15 08:00:00,2024-03-15 08:55:00,2024-03-15 08:00:00,Germany,Dusseldorf International Airport,EDDL
Spain,Palma de Mallorca Airport,SK585,Scheduled,A20N,,N1903G,Ireland,SAS Connect,SZS,Denmark,Copenhagen Airport,EKCH,2024-03-15 06:00:00,2024-03-15 09:00:00,2024-03-15 06:10:00,Germany,Berlin Brandenburg Airport,EDDB
Spain,Palma de Mallorca Airport,LS189,Scheduled,B738,Boeing 737 MAX 8,,United Kingdom,Jet2,EXS,United Kingdom,Glasgow International Airport,EGPF,2024-03-15 06:15:00,2024-03-15 09:15:00,2024-03-15 06:15:00,Germany,Frankfurt Airport,EDDF
Spain,Palma de Mallorca Airport,LS1871,Scheduled,B738,Pilatus PC-12 NGX,N3767,United Kingdom,Jet2,EXS,United Kingdom,Bristol Airport,EGGD,2024-03-15 07:00:00,2024-03-15 09:20:00,2024-03-15 07:00:00,Spain,Ibiza Airport,LEIB
